Restaurant Name,Category Name,Latitude,Longitude,Distance,Bike Station Lat,Bike Station Lon
O'Grady's Restaurant,Bar,43.664491,-79.380587,888,43.656729,-79.382736
Hodo Kwaja,Bakery,43.66431,-79.415537,68,43.664467,-79.414783
Rustle & Still Café,Café,43.664557,-79.412911,137,43.664467,-79.414783
Korean Village Restaurant,BBQ Joint,43.664553,-79.414501,33,43.664467,-79.414783
Buk Chang Dong Soon Tofu,Korean Restaurant,43.663758,-79.416945,198,43.664467,-79.414783
Insomnia Restaurant and Lounge,Restaurant,43.665097,-79.410893,316,43.664467,-79.414783
Sam James Coffee Bar,Café,43.660163,-79.415435,456,43.664467,-79.414783
Banjara Indian Cuisine,Indian Restaurant,43.663179,-79.42181,598,43.664467,-79.414783
Kinka Izakaya Bloor,Japanese Restaurant,43.665051,-79.410745,337,43.664467,-79.414783
Country Style Hungarian Restaurant,Eastern European Restaurant,43.665741,-79.408985,483,43.664467,-79.414783
Napoli Centrale,Pizzeria,43.669429,-79.413082,565,43.664467,-79.414783
Crafty Coyote,Beer Bar,43.665421,-79.408747,510,43.664467,-79.414783
Rasa,Restaurant,43.662838,-79.404126,888,43.664467,-79.414783
Cobs Bread,Bakery,43.66642,-79.40582,727,43.664467,-79.414783
Her Father's Cider Bar + Kitchen,Beer Bar,43.662413,-79.404572,840,43.664467,-79.414783
Akai Sushi,Sushi Restaurant,43.66266,-79.405032,821,43.664467,-79.414783
Victory Cafe,Beer Bar,43.665833,-79.408485,512,43.664467,-79.414783
Fresh on Bloor,Vegan and Vegetarian Restaurant,43.666876,-79.403414,942,43.664467,-79.414783
El Pocho Antojitos Bar,Bar,43.669631,-79.413395,579,43.664467,-79.414783
Famoso Neapolitan Pizzeria - Annex,Pizzeria,43.666176,-79.406857,688,43.664467,-79.414783
Piano Piano,Italian Restaurant,43.663095,-79.402904,970,43.664467,-79.414783
Filosophy Pastry and Espresso Bar,Bakery,43.662,-79.426437,982,43.664467,-79.414783
By the Way Cafe,Diner,43.666005,-79.407671,604,43.664467,-79.414783
Vit Beo,Vietnamese Restaurant,43.662422,-79.424494,803,43.664467,-79.414783
Sushi on Bloor,Sushi Restaurant,43.66546,-79.408987,455,43.664467,-79.414783
Madison Avenue Pub,Pub,43.667895,-79.403296,986,43.664467,-79.414783
Grapefruit Moon,Diner,43.669703,-79.413173,593,43.664467,-79.414783
Saving Gigi,Café,43.662082,-79.424533,815,43.664467,-79.414783
Arisu,BBQ Joint,43.664969,-79.41265,189,43.664467,-79.414783
Vesta Lunch,Burger Joint,43.67328,-79.414165,975,43.664467,-79.414783
Future Bistro,Bakery,43.665783,-79.407636,599,43.664467,-79.414783
Subway,Deli,43.663421,-79.418481,324,43.664467,-79.414783
St. Louis Bar and Grill,BBQ Joint,43.666276,-79.406265,719,43.664467,-79.414783
A&W Restaurant,American Restaurant,43.665484,-79.410207,376,43.664467,-79.414783
Paupers Pub,Pub,43.665157,-79.410061,400,43.664467,-79.414783
Aroma Espresso Bar,Coffee Shop,43.656083,-79.411323,995,43.664467,-79.414783
JJIN Toast,Korean Restaurant,43.665219,-79.411521,280,43.664467,-79.414783
Japas,Japanese Restaurant,43.663894,-79.417388,210,43.664467,-79.414783
Bassline,Night Club,43.662017,-79.424663,840,43.664467,-79.414783
Tim Hortons,"Cafe, Coffee, and Tea House",43.663827,-79.418312,300,43.664467,-79.414783
Kinton Ramen,Ramen Restaurant,43.664145,-79.416259,127,43.664467,-79.414783
Kos Cafe and Restaurant,Coffee Shop,43.672313,-79.414338,865,43.664467,-79.414783
Selam Vegan,Ethiopian Restaurant,43.662785,-79.422588,662,43.664467,-79.414783
A&W Restaurant,American Restaurant,43.671331,-79.421664,952,43.664467,-79.414783
McDonald's,Burger Joint,43.661917,-79.425255,904,43.664467,-79.414783
Loire Casual Gormet,French Restaurant,43.662693,-79.40457,844,43.664467,-79.414783
Black Camel,BBQ Joint,43.6771,-79.389423,174,43.675492,-79.388858
Trattoria Nervosa,Italian Restaurant,43.671035,-79.390983,528,43.675492,-79.388858
Summer's Sweet Memories Inc,Ice Cream Parlor,43.670771,-79.392297,580,43.675492,-79.388858
Terroni,Italian Restaurant,43.680057,-79.390456,504,43.675492,-79.388858
Paramount Fine Foods,Middle Eastern Restaurant,43.670652,-79.39008,541,43.675492,-79.388858
Boxcar Social,Wine Bar,43.681714,-79.391609,725,43.675492,-79.388858
Quanto Basta,Italian Restaurant,43.678711,-79.390429,387,43.675492,-79.388858
Café Boulud,French Restaurant,43.671664,-79.390054,442,43.675492,-79.388858
Dbar,Arts and Entertainment,43.671566,-79.389851,453,43.675492,-79.388858
Pusateri's,Café,43.671186,-79.390446,479,43.675492,-79.388858
Buca,Italian Restaurant,43.672057,-79.389275,398,43.675492,-79.388858
Eataly Toronto,Restaurant,43.669622,-79.388793,637,43.675492,-79.388858
Randy's Roti & Doubles,Caribbean Restaurant,43.672491,-79.387941,337,43.675492,-79.388858
Crown & Dragon Pub,Sports Bar,43.673366,-79.388267,226,43.675492,-79.388858
Sotto Sotto Restaurant,Italian Restaurant,43.673618,-79.396399,621,43.675492,-79.388858
Balzac's Coffee,Café,43.671722,-79.38693,445,43.675492,-79.388858
Alobar Yorkville,Restaurant,43.669946,-79.393615,686,43.675492,-79.388858
The Rosedale Diner,Wine Bar,43.680402,-79.391119,572,43.675492,-79.388858
Planta,Vegan and Vegetarian Restaurant,43.670196,-79.389399,588,43.675492,-79.388858
The Oxley,Bar,43.670607,-79.393019,642,43.675492,-79.388858
Nespresso Boutique Bar,Café,43.669692,-79.393247,720,43.675492,-79.388858
MIMI Chinese,Chinese Restaurant,43.674267,-79.39828,704,43.675492,-79.388858
Playa Cabana,Fast Food Restaurant,43.675966,-79.40117,1000,43.675492,-79.388858
Freshii,Fast Food Restaurant,43.670652,-79.39008,533,43.675492,-79.388858
One Restaurant,Lounge,43.670815,-79.393239,629,43.675492,-79.388858
Rooster Coffee House,Café,43.669586,-79.379995,970,43.675492,-79.388858
Masonic Temple,Music Venue,43.673144,-79.388232,304,43.675492,-79.388858
Sofia,Italian Restaurant,43.670569,-79.391984,595,43.675492,-79.388858
Tokyo Kitchen,Diner,43.668996,-79.385046,802,43.675492,-79.388858
Church Street Espresso,Café,43.668166,-79.38178,977,43.675492,-79.388858
Hemingway's Restaurant,Restaurant,43.670065,-79.392746,677,43.675492,-79.388858
Flo's Diner,Diner,43.671375,-79.390943,508,43.675492,-79.388858
Constantine,Greek Restaurant,43.668531,-79.385252,799,43.675492,-79.388858
Piedmont Coffee Bar,Café,43.668438,-79.382665,949,43.675492,-79.388858
Cibo Wine Bar - Yorkville,Wine Bar,43.670507,-79.393611,667,43.675492,-79.388858
Okonomi House Restaurant,Japanese Restaurant,43.668248,-79.386844,798,43.675492,-79.388858
7 West Cafe,Café,43.66849,-79.386602,775,43.675492,-79.388858
Goldstruck Coffee,Café,43.670314,-79.392411,661,43.675492,-79.388858
Aroma Espresso Bar,Café,43.667976,-79.389045,836,43.675492,-79.388858
Kasa Moto,Sushi Restaurant,43.670633,-79.392649,651,43.675492,-79.388858
Jack Astor’s,Restaurant,43.670834,-79.386788,538,43.675492,-79.388858
Pilot Tavern,Bar,43.671053,-79.388413,500,43.675492,-79.388858
Ginger Restaurant,Chinese Restaurant,43.669144,-79.386098,735,43.675492,-79.388858
Duke of York,Pub,43.669168,-79.397373,988,43.675492,-79.388858
Chick-Fil-A,Fast Food Restaurant,43.669581,-79.386261,696,43.675492,-79.388858
A&W Restaurant,American Restaurant,43.671426,-79.384825,560,43.675492,-79.388858
Tim Hortons,"Cafe, Coffee, and Tea House",43.670966,-79.382647,713,43.675492,-79.388858
Pizza Hut,Pizzeria,43.672013,-79.385245,493,43.675492,-79.388858
Manulife Centre,Bagel Shop,43.669812,-79.388496,625,43.675492,-79.388858
Popeye's Louisiana Kitchen,Fast Food Restaurant,43.672411,-79.3782,930,43.675492,-79.388858
Sotto Sotto Restaurant,Italian Restaurant,43.673618,-79.396399,151,43.674991,-79.396273
MIMI Chinese,Chinese Restaurant,43.674267,-79.39828,111,43.674991,-79.396273
Playa Cabana,Fast Food Restaurant,43.675966,-79.40117,421,43.674991,-79.396273
Black Camel,BBQ Joint,43.6771,-79.389423,598,43.674991,-79.396273
Summer's Sweet Memories Inc,Ice Cream Parlor,43.670771,-79.392297,555,43.674991,-79.396273
Trattoria Nervosa,Italian Restaurant,43.671035,-79.390983,607,43.674991,-79.396273
Koerner Hall,Concert Hall,43.667916,-79.396051,779,43.674991,-79.396273
Alobar Yorkville,Restaurant,43.669946,-79.393615,558,43.674991,-79.396273
Scaramouche Restaurant Pasta Bar & Grill,French Restaurant,43.681456,-79.399801,746,43.674991,-79.396273
Paramount Fine Foods,Middle Eastern Restaurant,43.670652,-79.39008,703,43.674991,-79.396273
The Oxley,Bar,43.670607,-79.393019,561,43.674991,-79.396273
Boxcar Social,Wine Bar,43.681714,-79.391609,845,43.674991,-79.396273
Nespresso Boutique Bar,Café,43.669692,-79.393247,614,43.674991,-79.396273
Terroni,Italian Restaurant,43.680057,-79.390456,712,43.674991,-79.396273
Café Boulud,French Restaurant,43.671664,-79.390054,632,43.674991,-79.396273
Pusateri's,Café,43.671186,-79.390446,642,43.674991,-79.396273
Quanto Basta,Italian Restaurant,43.678711,-79.390429,628,43.674991,-79.396273
Dbar,Arts and Entertainment,43.671566,-79.389851,641,43.674991,-79.396273
Eataly Toronto,Restaurant,43.669622,-79.388793,841,43.674991,-79.396273
One Restaurant,Lounge,43.670815,-79.393239,523,43.674991,-79.396273
The Rosedale Diner,Wine Bar,43.680402,-79.391119,748,43.674991,-79.396273
Planta,Vegan and Vegetarian Restaurant,43.670196,-79.389399,759,43.674991,-79.396273
Buca,Italian Restaurant,43.672057,-79.389275,660,43.674991,-79.396273
Sofia,Italian Restaurant,43.670569,-79.391984,604,43.674991,-79.396273
Gyubee,Japanese Restaurant,43.666966,-79.400623,943,43.674991,-79.396273
Balzac's Coffee,Café,43.671722,-79.38693,832,43.674991,-79.396273
Hemingway's Restaurant,Restaurant,43.670065,-79.392746,614,43.674991,-79.396273
Randy's Roti & Doubles,Caribbean Restaurant,43.672491,-79.387941,735,43.674991,-79.396273
Freshii,Fast Food Restaurant,43.670652,-79.39008,698,43.674991,-79.396273
Cibo Wine Bar - Yorkville,Wine Bar,43.670507,-79.393611,529,43.674991,-79.396273
B Expresso Bar,Coffee Shop,43.667916,-79.396051,761,43.674991,-79.396273
Crown & Dragon Pub,Sports Bar,43.673366,-79.388267,680,43.674991,-79.396273
Flo's Diner,Diner,43.671375,-79.390943,614,43.674991,-79.396273
L'Espresso Bar Mercurio,Café,43.667466,-79.399159,853,43.674991,-79.396273
Madison Avenue Pub,Pub,43.667895,-79.403296,974,43.674991,-79.396273
Goldstruck Coffee,Café,43.670314,-79.392411,638,43.674991,-79.396273
Masonic Temple,Music Venue,43.673144,-79.388232,705,43.674991,-79.396273
Kasa Moto,Sushi Restaurant,43.670633,-79.392649,587,43.674991,-79.396273
Aroma Espresso Bar,Café,43.667976,-79.389045,981,43.674991,-79.396273
Duke of York,Pub,43.669168,-79.397373,652,43.674991,-79.396273
Chatime,Bubble Tea Shop,43.667463,-79.400749,921,43.674991,-79.396273
Pilot Tavern,Bar,43.671053,-79.388413,778,43.674991,-79.396273
Jack Astor’s,Restaurant,43.670834,-79.386788,876,43.674991,-79.396273
The Fortunate Fox,Cocktail Bar,43.667501,-79.400989,900,43.674991,-79.396273
Tim Hortons,"Cafe, Coffee, and Tea House",43.668194,-79.397638,765,43.674991,-79.396273
STK Steakhouse,Cocktail Bar,43.670336,-79.394426,530,43.674991,-79.396273
Osteria Giulia,French Restaurant,43.674381,-79.396708,73,43.674991,-79.396273
Manulife Centre,Bagel Shop,43.669812,-79.388496,846,43.674991,-79.396273
Scaccia Restaurant,Diner,43.669642,-79.388516,940,43.674991,-79.396273
Amal Restaurant,Lebanese Restaurant,43.668805,-79.392311,695,43.674991,-79.396273
Trattoria Nervosa,Italian Restaurant,43.671035,-79.390983,284,43.671944,-79.387778
Paramount Fine Foods,Middle Eastern Restaurant,43.670652,-79.39008,219,43.671944,-79.387778
Eataly Toronto,Restaurant,43.669622,-79.388793,254,43.671944,-79.387778
Balzac's Coffee,Café,43.671722,-79.38693,70,43.671944,-79.387778
Café Boulud,French Restaurant,43.671664,-79.390054,179,43.671944,-79.387778
Summer's Sweet Memories Inc,Ice Cream Parlor,43.670771,-79.392297,381,43.671944,-79.387778
Buca,Italian Restaurant,43.672057,-79.389275,117,43.671944,-79.387778
Dbar,Arts and Entertainment,43.671566,-79.389851,180,43.671944,-79.387778
Pusateri's,Café,43.671186,-79.390446,204,43.671944,-79.387778
Randy's Roti & Doubles,Caribbean Restaurant,43.672491,-79.387941,68,43.671944,-79.387778
Planta,Vegan and Vegetarian Restaurant,43.670196,-79.389399,237,43.671944,-79.387778
Black Camel,BBQ Joint,43.6771,-79.389423,577,43.671944,-79.387778
Alobar Yorkville,Restaurant,43.669946,-79.393615,499,43.671944,-79.387778
The Oxley,Bar,43.670607,-79.393019,446,43.671944,-79.387778
Nespresso Boutique Bar,Café,43.669692,-79.393247,503,43.671944,-79.387778
Storm Crow Manor,Bar,43.666761,-79.38179,754,43.671944,-79.387778
Freshii,Fast Food Restaurant,43.670652,-79.39008,213,43.671944,-79.387778
Koerner Hall,Concert Hall,43.667916,-79.396051,791,43.671944,-79.387778
Crown & Dragon Pub,Sports Bar,43.673366,-79.388267,178,43.671944,-79.387778
Tokyo Kitchen,Diner,43.668996,-79.385046,409,43.671944,-79.387778
Rooster Coffee House,Café,43.669586,-79.379995,684,43.671944,-79.387778
Sofia,Italian Restaurant,43.670569,-79.391984,360,43.671944,-79.387778
Sotto Sotto Restaurant,Italian Restaurant,43.673618,-79.396399,699,43.671944,-79.387778
One Restaurant,Lounge,43.670815,-79.393239,459,43.671944,-79.387778
The Keg Steakhouse & Bar,Steakhouse,43.666818,-79.378075,955,43.671944,-79.387778
Constantine,Greek Restaurant,43.668531,-79.385252,405,43.671944,-79.387778
The Alley,Bubble Tea Shop,43.665748,-79.385698,692,43.671944,-79.387778
Church Street Espresso,Café,43.668166,-79.38178,624,43.671944,-79.387778
Piedmont Coffee Bar,Café,43.668438,-79.382665,586,43.671944,-79.387778
Terroni,Italian Restaurant,43.680057,-79.390456,908,43.671944,-79.387778
Flo's Diner,Diner,43.671375,-79.390943,258,43.671944,-79.387778
Hemingway's Restaurant,Restaurant,43.670065,-79.392746,449,43.671944,-79.387778
7 West Cafe,Café,43.66849,-79.386602,372,43.671944,-79.387778
Okonomi House Restaurant,Japanese Restaurant,43.668248,-79.386844,395,43.671944,-79.387778
MIMI Chinese,Chinese Restaurant,43.674267,-79.39828,836,43.671944,-79.387778
Quanto Basta,Italian Restaurant,43.678711,-79.390429,789,43.671944,-79.387778
Ethiopian House Restaurant,Diner,43.666761,-79.385672,617,43.671944,-79.387778
The Rosedale Diner,Wine Bar,43.680402,-79.391119,976,43.671944,-79.387778
Cibo Wine Bar - Yorkville,Wine Bar,43.670507,-79.393611,497,43.671944,-79.387778
Aroma Espresso Bar,Café,43.667976,-79.389045,451,43.671944,-79.387778
Goldstruck Coffee,Café,43.670314,-79.392411,412,43.671944,-79.387778
Kasa Moto,Sushi Restaurant,43.670633,-79.392649,437,43.671944,-79.387778
Jack Astor’s,Restaurant,43.670834,-79.386788,137,43.671944,-79.387778
Pilot Tavern,Bar,43.671053,-79.388413,112,43.671944,-79.387778
Coffee Island,Café,43.664218,-79.38667,855,43.671944,-79.387778
Ginger,Diner,43.665411,-79.381061,918,43.671944,-79.387778
Ginger Restaurant,Chinese Restaurant,43.669144,-79.386098,333,43.671944,-79.387778
Duke of York,Pub,43.669168,-79.397373,841,43.671944,-79.387778
Chick-Fil-A,Fast Food Restaurant,43.669581,-79.386261,297,43.671944,-79.387778
Manulife Centre,Bagel Shop,43.669812,-79.388496,237,43.671944,-79.387778
Merchants of Green Coffee,Coffee Shop,43.660011,-79.354064,356,43.662365,-79.351104
White Lily Diner,Diner,43.658748,-79.351339,410,43.662365,-79.351104
St John's Bakery,Bakery,43.660455,-79.350254,239,43.662365,-79.351104
La Carnita,Taco Restaurant,43.659597,-79.347359,428,43.662365,-79.351104
Tabule,Middle Eastern Restaurant,43.659775,-79.346452,481,43.662365,-79.351104
Batifole Restaurant,French Restaurant,43.666736,-79.347228,567,43.662365,-79.351104
The Comrade,Lounge,43.659433,-79.348081,421,43.662365,-79.351104
Eastbound Brewing Co,Bar,43.659005,-79.350118,379,43.662365,-79.351104
Le Beau,Café,43.660688,-79.359455,688,43.662365,-79.351104
Eds Real Scoop,Ice Cream Parlor,43.660768,-79.342027,754,43.662365,-79.351104
Bonjour Brioche,Bakery,43.65984,-79.346323,486,43.662365,-79.351104
Rooster Coffee House,Café,43.669144,-79.352753,774,43.662365,-79.351104
Hi-Lo Bar,Dive Bar,43.6591,-79.348029,424,43.662365,-79.351104
Sumach Espresso,Coffee Shop,43.657932,-79.359532,823,43.662365,-79.351104
Impact Kitchen,Restaurant,43.656146,-79.357052,816,43.662365,-79.351104
Wynona,Bistro,43.666975,-79.344694,732,43.662365,-79.351104
Souk Tabule,Mediterranean Restaurant,43.653754,-79.354428,992,43.662365,-79.351104
The Real Jerk Restaurant,Caribbean Restaurant,43.667754,-79.343227,893,43.662365,-79.351104
Reliable Halibut & Chips,Fish and Chips Shop,43.660945,-79.34112,833,43.662365,-79.351104
Prohibition Gastrohouse,Bar,43.658867,-79.35047,399,43.662365,-79.351104
Que Ling Restaurant,Diner,43.665844,-79.349471,435,43.662365,-79.351104
Bach Yen,Thai Restaurant,43.666716,-79.347505,551,43.662365,-79.351104
Purple Penguin Cafe,Café,43.660474,-79.342215,739,43.662365,-79.351104
Dominion Pub and Kitchen,Pub,43.656946,-79.359189,875,43.662365,-79.351104
Mercury Espresso Bar,Lounge,43.660645,-79.3414,811,43.662365,-79.351104
Eastside Social,Comfort Food Restaurant,43.661432,-79.339047,968,43.662365,-79.351104
A&W Restaurant,American Restaurant,43.665363,-79.352248,346,43.662365,-79.351104
Daniels Spectrum,Concert Hall,43.659814,-79.362216,895,43.662365,-79.351104
Wok & Roast Chinese BBQ,Chinese Restaurant,43.664919,-79.352177,315,43.662365,-79.351104
Brickworks Ciderhouse,Bar,43.658816,-79.34962,401,43.662365,-79.351104
Fruitful Market,"Cafe, Coffee, and Tea House",43.664427,-79.34111,811,43.662365,-79.351104
Rose S Vietnamese Sandwich,Café,43.665521,-79.351618,363,43.662365,-79.351104
Subway,Sandwich Spot,43.664368,-79.341148,832,43.662365,-79.351104
Gare de l'Est,French Restaurant,43.665197,-79.341326,836,43.662365,-79.351104
The Roy Public House,Bar,43.660524,-79.343064,685,43.662365,-79.351104
Saulter Street Brewery,Bar,43.658488,-79.346389,580,43.662365,-79.351104
Wendy's,Fast Food Restaurant,43.660268,-79.360604,796,43.662365,-79.351104
Subway,Deli,43.656538,-79.357067,806,43.662365,-79.351104
Tim Hortons,"Cafe, Coffee, and Tea House",43.664614,-79.354841,393,43.662365,-79.351104
Completo Sandwiches,Latin American Restaurant,43.664756,-79.352104,268,43.662365,-79.351104
O'somae,Restaurant,43.665356,-79.35234,338,43.662365,-79.351104
Dine and Dim,Dim Sum Restaurant,43.665685,-79.350896,364,43.662365,-79.351104
Urban House,Bar,43.659104,-79.349526,391,43.662365,-79.351104
The Opera House Grill,Burger Joint,43.659268,-79.348803,413,43.662365,-79.351104
Slayer Burger,Burger Joint,43.659021,-79.348343,421,43.662365,-79.351104
Chez Nous Wine Bar,Wine Bar,43.659624,-79.34699,453,43.662365,-79.351104
Lob Toronto,Sports Bar,43.657986,-79.350237,479,43.662365,-79.351104
The Hub Cafe,Café,43.66407,-79.343719,608,43.662365,-79.351104
Frankie's Italian,Italian Restaurant,43.660524,-79.343064,679,43.662365,-79.351104
East End Vine,Wine Bar,43.666218,-79.344293,702,43.662365,-79.351104
Chotto Matte,Japanese Restaurant,43.646437,-79.378743,75,43.646144,-79.377962
The Keg Steakhouse + Bar,Steakhouse,43.646718,-79.374862,264,43.646144,-79.377962
Beer Bistro,Bistro,43.649463,-79.377261,368,43.646144,-79.377962
IQ Food Co,Wholesaler,43.643146,-79.382333,493,43.646144,-79.377962
